match_id,date,team_1,team_2,venue,winner,competition,is_world_cup
685729,2013-11-22,South Africa,Pakistan,Newlands,Pakistan,Pakistan in South Africa T20I Series,False
690351,2014-02-12,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,Sri Lanka,Sri Lanka in Bangladesh T20I Series,False
690353,2014-02-14,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,Sri Lanka,Sri Lanka in Bangladesh T20I Series,False
702141,2014-02-19,West Indies,Ireland,"Sabina Park, Kingston",Ireland,Ireland in West Indies T20I Series,False
702143,2014-02-21,West Indies,Ireland,"Sabina Park, Kingston",West Indies,Ireland in West Indies T20I Series,False
722335,2015-01-09,South Africa,West Indies,Newlands,West Indies,West Indies in South Africa T20I Series,False
722337,2015-01-11,South Africa,West Indies,New Wanderers Stadium,West Indies,West Indies in South Africa T20I Series,False
727917,2014-10-05,Australia,Pakistan,Dubai International Cricket Stadium,Australia,,False
730283,2014-07-05,West Indies,New Zealand,"Windsor Park, Roseau",New Zealand,New Zealand in West Indies T20I Series,False
730285,2014-07-06,West Indies,New Zealand,"Windsor Park, Roseau",West Indies,New Zealand in West Indies T20I Series,False
736063,2015-01-14,South Africa,West Indies,Kingsmead,South Africa,West Indies in South Africa T20I Series,False
742617,2014-12-04,New Zealand,Pakistan,Dubai International Cricket Stadium,Pakistan,Pakistan v New Zealand T20I Series,False
743953,2015-06-23,England,New Zealand,Old Trafford,England,,False
743975,2015-08-31,England,Australia,Sophia Gardens,England,,False
754039,2014-12-05,New Zealand,Pakistan,Dubai International Cricket Stadium,New Zealand,Pakistan v New Zealand T20I Series,False
754717,2014-11-05,Australia,South Africa,Adelaide Oval,South Africa,South Africa in Australia T20I Series,False
754719,2014-11-07,Australia,South Africa,Melbourne Cricket Ground,Australia,South Africa in Australia T20I Series,False
754721,2014-11-09,Australia,South Africa,Stadium Australia,Australia,South Africa in Australia T20I Series,False
800479,2016-02-19,South Africa,England,Newlands,South Africa,England in South Africa T20I Series,False
800481,2016-02-21,South Africa,England,New Wanderers Stadium,South Africa,England in South Africa T20I Series,False
802327,2014-11-24,Hong Kong,Nepal,P Sara Oval,Hong Kong,Hong Kong v Nepal T20I Series,False
817203,2015-07-05,Bangladesh,South Africa,Shere Bangla National Stadium,South Africa,South Africa in Bangladesh T20I Series,False
817205,2015-07-07,Bangladesh,South Africa,Shere Bangla National Stadium,South Africa,South Africa in Bangladesh T20I Series,False
848839,2015-08-14,South Africa,New Zealand,Kingsmead,South Africa,New Zealand in South Africa T20I Series,False
848841,2015-08-16,South Africa,New Zealand,SuperSport Park,New Zealand,New Zealand in South Africa T20I Series,False
858491,2015-04-24,Bangladesh,Pakistan,Shere Bangla National Stadium,Bangladesh,,False
860279,2015-07-30,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,Pakistan in Sri Lanka T20I Series,False
860281,2015-08-01,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,Pakistan in Sri Lanka T20I Series,False
868723,2015-05-22,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,Zimbabwe in Pakistan T20I Series,False
868725,2015-05-24,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,Zimbabwe in Pakistan T20I Series,False
875457,2015-07-09,Scotland,United Arab Emirates,"Grange Cricket Club Ground, Raeburn Place",Scotland,ICC World Twenty20 Qualifier,False
875471,2015-07-11,Scotland,Netherlands,"Grange Cricket Club Ground, Raeburn Place",Netherlands,ICC World Twenty20 Qualifier,False
875481,2015-07-12,Netherlands,United Arab Emirates,"Grange Cricket Club Ground, Raeburn Place",Netherlands,ICC World Twenty20 Qualifier,False
875491,2015-07-13,Nepal,Ireland,"Civil Service Cricket Club, Stormont",Ireland,ICC World Twenty20 Qualifier,False
875501,2015-07-15,Ireland,Papua New Guinea,"Civil Service Cricket Club, Stormont",Papua New Guinea,ICC World Twenty20 Qualifier,False
875507,2015-07-15,Hong Kong,Nepal,"Civil Service Cricket Club, Stormont",Hong Kong,ICC World Twenty20 Qualifier,False
875513,2015-07-17,Nepal,Papua New Guinea,"The Village, Malahide",Papua New Guinea,ICC World Twenty20 Qualifier,False
875521,2015-07-17,Ireland,Hong Kong,"The Village, Malahide",Hong Kong,ICC World Twenty20 Qualifier,False
875549,2015-07-25,Hong Kong,Scotland,"The Village, Malahide",Scotland,ICC World Twenty20 Qualifier,False
875553,2015-07-25,Ireland,Netherlands,"The Village, Malahide",Netherlands,ICC World Twenty20 Qualifier,False
883343,2015-07-01,Netherlands,Nepal,VRA Ground,Netherlands,Nepal in Netherlands T20I Series,False
883345,2015-07-02,Netherlands,Nepal,Hazelaarweg,Netherlands,Nepal in Netherlands T20I Series,False
884347,2016-03-04,South Africa,Australia,Kingsmead,South Africa,Australia in South Africa T20I Series,False
884349,2016-03-06,South Africa,Australia,New Wanderers Stadium,Australia,Australia in South Africa T20I Series,False
884351,2016-03-09,South Africa,Australia,Newlands,Australia,Australia in South Africa T20I Series,False
885969,2015-07-17,Zimbabwe,India,Harare Sports Club,India,India in Zimbabwe T20I Series,False
885971,2015-07-19,Zimbabwe,India,Harare Sports Club,Zimbabwe,India in Zimbabwe T20I Series,False
889463,2015-06-20,Ireland,Scotland,"Bready Cricket Club, Magheramason",Scotland,Scotland in Ireland T20I Series,False
894293,2015-08-09,Zimbabwe,New Zealand,Harare Sports Club,New Zealand,,False
895817,2016-01-26,Australia,India,Adelaide Oval,India,India in Australia T20I Series,False
895819,2016-01-29,Australia,India,Melbourne Cricket Ground,India,India in Australia T20I Series,False
895821,2016-01-31,Australia,India,Sydney Cricket Ground,India,India in Australia T20I Series,False
902649,2015-11-26,England,Pakistan,Dubai International Cricket Stadium,England,Pakistan v England T20I Series,False
902651,2015-11-27,England,Pakistan,Dubai International Cricket Stadium,England,Pakistan v England T20I Series,False
903587,2015-10-02,India,South Africa,Himachal Pradesh Cricket Association Stadium,South Africa,South Africa in India T20I Series,False
903589,2015-10-05,India,South Africa,Barabati Stadium,South Africa,South Africa in India T20I Series,False
913633,2016-07-05,England,Sri Lanka,The Rose Bowl,England,,False
913663,2016-09-07,England,Pakistan,Old Trafford,Pakistan,,False
914217,2016-01-07,New Zealand,Sri Lanka,Bay Oval,New Zealand,Sri Lanka in New Zealand T20I Series,False
914219,2016-01-10,New Zealand,Sri Lanka,Eden Park,New Zealand,Sri Lanka in New Zealand T20I Series,False
914221,2016-01-15,New Zealand,Pakistan,Eden Park,Pakistan,Pakistan in New Zealand T20I Series,False
914223,2016-01-17,New Zealand,Pakistan,Seddon Park,New Zealand,Pakistan in New Zealand T20I Series,False
914225,2016-01-22,New Zealand,Pakistan,Westpac Stadium,New Zealand,Pakistan in New Zealand T20I Series,False
915783,2015-11-09,Sri Lanka,West Indies,Pallekele International Cricket Stadium,Sri Lanka,West Indies in Sri Lanka T20I Series,False
915785,2015-11-11,Sri Lanka,West Indies,R Premadasa Stadium,West Indies,West Indies in Sri Lanka T20I Series,False
919603,2015-09-27,Zimbabwe,Pakistan,Harare Sports Club,Pakistan,Pakistan in Zimbabwe T20I Series,False
919605,2015-09-29,Zimbabwe,Pakistan,Harare Sports Club,Pakistan,Pakistan in Zimbabwe T20I Series,False
930573,2015-11-22,United Arab Emirates,Oman,Sheikh Zayed Stadium,United Arab Emirates,,False
930575,2015-11-21,Hong Kong,Oman,Sheikh Zayed Stadium,Oman,Hong Kong v Oman T20I Series,False
930577,2015-11-25,Hong Kong,Oman,Sheikh Zayed Stadium,Oman,Hong Kong v Oman T20I Series,False
930579,2015-11-26,Hong Kong,Oman,Sheikh Zayed Stadium,Hong Kong,Hong Kong v Oman T20I Series,False
931396,2015-11-13,Bangladesh,Zimbabwe,Shere Bangla National Stadium,Bangladesh,Zimbabwe in Bangladesh T20I Series,False
931398,2015-11-15,Bangladesh,Zimbabwe,Shere Bangla National Stadium,Zimbabwe,Zimbabwe in Bangladesh T20I Series,False
936153,2017-01-20,South Africa,Sri Lanka,SuperSport Park,South Africa,Sri Lanka in South Africa T20I Series,False
936155,2017-01-22,South Africa,Sri Lanka,New Wanderers Stadium,Sri Lanka,Sri Lanka in South Africa T20I Series,False
936157,2017-01-25,South Africa,Sri Lanka,Newlands,Sri Lanka,Sri Lanka in South Africa T20I Series,False
951305,2016-03-08,Hong Kong,Zimbabwe,"Vidarbha Cricket Association Stadium, Jamtha",Zimbabwe,ICC World Twenty20,False
951309,2016-03-09,Bangladesh,Netherlands,Himachal Pradesh Cricket Association Stadium,Bangladesh,World T20,False
951311,2016-03-09,Ireland,Oman,Himachal Pradesh Cricket Association Stadium,Oman,World T20,False
951313,2016-03-10,Scotland,Zimbabwe,"Vidarbha Cricket Association Stadium, Jamtha",Zimbabwe,World T20,False
951323,2016-03-12,Hong Kong,Scotland,"Vidarbha Cricket Association Stadium, Jamtha",Scotland,World T20,False
951325,2016-03-13,Ireland,Netherlands,Himachal Pradesh Cricket Association Stadium,Netherlands,World T20,False
951327,2016-03-13,Bangladesh,Oman,Himachal Pradesh Cricket Association Stadium,Bangladesh,World T20,False
951329,2016-03-15,India,New Zealand,"Vidarbha Cricket Association Stadium, Jamtha",New Zealand,World T20,False
951331,2016-03-16,England,West Indies,Wankhede Stadium,West Indies,World T20,False
951333,2016-03-16,Bangladesh,Pakistan,Eden Gardens,Pakistan,World T20,False
951337,2016-03-18,Australia,New Zealand,Himachal Pradesh Cricket Association Stadium,New Zealand,World T20,False
951339,2016-03-18,England,South Africa,Wankhede Stadium,England,World T20,False
951341,2016-03-19,India,Pakistan,Eden Gardens,India,World T20,False
951345,2016-03-20,Sri Lanka,West Indies,M Chinnaswamy Stadium,West Indies,World T20,False
951347,2016-03-21,Australia,Bangladesh,M Chinnaswamy Stadium,Australia,World T20,False
951349,2016-03-22,New Zealand,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",New Zealand,World T20,False
951353,2016-03-23,India,Bangladesh,M Chinnaswamy Stadium,India,World T20,False
951355,2016-03-25,Australia,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Australia,World T20,False
951357,2016-03-25,South Africa,West Indies,"Vidarbha Cricket Association Stadium, Jamtha",West Indies,World T20,False
951359,2016-03-26,Bangladesh,New Zealand,Eden Gardens,New Zealand,World T20,False
951361,2016-03-26,England,Sri Lanka,Feroz Shah Kotla,England,World T20,False
951363,2016-03-27,India,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,World T20,False
951367,2016-03-28,South Africa,Sri Lanka,Feroz Shah Kotla,South Africa,World T20,False
951369,2016-03-30,England,New Zealand,Feroz Shah Kotla,England,World T20,False
951371,2016-03-31,India,West Indies,Wankhede Stadium,West Indies,World T20,False
951373,2016-04-03,England,West Indies,Eden Gardens,West Indies,World T20,False
953103,2016-01-30,Hong Kong,Scotland,"Mission Road Ground, Mong Kok",Hong Kong,Scotland in Hong Kong T20I Series,False
953105,2016-01-31,Hong Kong,Scotland,"Mission Road Ground, Mong Kok",Scotland,Scotland in Hong Kong T20I Series,False
954735,2016-02-07,Ireland,Papua New Guinea,Tony Ireland Stadium,Ireland,Papua New Guinea v Ireland T20I Series,False
954737,2016-02-09,Ireland,Papua New Guinea,Tony Ireland Stadium,Papua New Guinea,Papua New Guinea v Ireland T20I Series,False
954741,2016-02-14,United Arab Emirates,Ireland,Sheikh Zayed Stadium,Ireland,Ireland in United Arab Emirates T20I Series,False
954743,2016-02-16,United Arab Emirates,Ireland,Sheikh Zayed Stadium,United Arab Emirates,Ireland in United Arab Emirates T20I Series,False
958415,2016-01-15,Bangladesh,Zimbabwe,Sheikh Abu Naser Stadium,Bangladesh,Walton T20 Cricket Series,False
958417,2016-01-17,Bangladesh,Zimbabwe,Sheikh Abu Naser Stadium,Bangladesh,Walton T20 Cricket Series,False
958419,2016-01-20,Bangladesh,Zimbabwe,Sheikh Abu Naser Stadium,Zimbabwe,Walton T20 Cricket Series,False
958421,2016-01-22,Bangladesh,Zimbabwe,Sheikh Abu Naser Stadium,Zimbabwe,Walton T20 Cricket Series,False
963697,2016-02-09,India,Sri Lanka,Maharashtra Cricket Association Stadium,Sri Lanka,Sri Lanka in India T20I Series,False
963699,2016-02-12,India,Sri Lanka,JSCA International Stadium Complex,India,Sri Lanka in India T20I Series,False
963701,2016-02-14,India,Sri Lanka,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,Sri Lanka in India T20I Series,False
966373,2016-02-04,United Arab Emirates,Scotland,ICC Academy,United Arab Emirates,,False
966735,2016-02-19,Hong Kong,Oman,Khan Shaheb Osman Ali Stadium,Oman,Asia Cup,False
966739,2016-02-21,Hong Kong,United Arab Emirates,Khan Shaheb Osman Ali Stadium,United Arab Emirates,Asia Cup,False
966743,2016-02-22,Oman,United Arab Emirates,Shere Bangla National Stadium,United Arab Emirates,Asia Cup,False
966745,2016-02-24,India,Bangladesh,Shere Bangla National Stadium,India,Asia Cup,False
966747,2016-02-25,Sri Lanka,United Arab Emirates,Shere Bangla National Stadium,Sri Lanka,Asia Cup,False
966749,2016-02-26,Bangladesh,United Arab Emirates,Shere Bangla National Stadium,Bangladesh,Asia Cup,False
966751,2016-02-27,India,Pakistan,Shere Bangla National Stadium,India,Asia Cup,False
966753,2016-02-28,Bangladesh,Sri Lanka,Shere Bangla National Stadium,Bangladesh,Asia Cup,False
966755,2016-02-29,Pakistan,United Arab Emirates,Shere Bangla National Stadium,Pakistan,Asia Cup,False
966757,2016-03-01,India,Sri Lanka,Shere Bangla National Stadium,India,Asia Cup,False
966759,2016-03-02,Bangladesh,Pakistan,Shere Bangla National Stadium,Bangladesh,Asia Cup,False
966761,2016-03-03,India,United Arab Emirates,Shere Bangla National Stadium,India,Asia Cup,False
966763,2016-03-04,Pakistan,Sri Lanka,Shere Bangla National Stadium,Pakistan,Asia Cup,False
966765,2016-03-06,Bangladesh,India,Shere Bangla National Stadium,India,Asia Cup,False
967081,2016-02-03,United Arab Emirates,Netherlands,ICC Academy,Netherlands,,False
995467,2016-09-06,Sri Lanka,Australia,Pallekele International Cricket Stadium,Australia,Australia in Sri Lanka T20I Series,False
995469,2016-09-09,Sri Lanka,Australia,R Premadasa Stadium,Australia,Australia in Sri Lanka T20I Series,False
1273712,2021-10-17,Papua New Guinea,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,ICC Men's T20 World Cup,True
1273713,2021-10-17,Scotland,Bangladesh,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,ICC Men's T20 World Cup,True
1273714,2021-10-18,Netherlands,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Ireland,ICC Men's T20 World Cup,True
1273715,2021-10-18,Namibia,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",Sri Lanka,ICC Men's T20 World Cup,True
1273716,2021-10-19,Scotland,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,ICC Men's T20 World Cup,True
1273717,2021-10-19,Bangladesh,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bangladesh,ICC Men's T20 World Cup,True
1273718,2021-10-20,Netherlands,Namibia,"Zayed Cricket Stadium, Abu Dhabi",Namibia,ICC Men's T20 World Cup,True
1273719,2021-10-20,Sri Lanka,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Sri Lanka,ICC Men's T20 World Cup,True
1273720,2021-10-21,Bangladesh,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bangladesh,ICC Men's T20 World Cup,True
1273721,2021-10-21,Oman,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,ICC Men's T20 World Cup,True
1273722,2021-10-22,Ireland,Namibia,Sharjah Cricket Stadium,Namibia,ICC Men's T20 World Cup,True
1273723,2021-10-22,Netherlands,Sri Lanka,Sharjah Cricket Stadium,Sri Lanka,ICC Men's T20 World Cup,True
1273724,2021-10-23,South Africa,Australia,"Zayed Cricket Stadium, Abu Dhabi",Australia,ICC Men's T20 World Cup,True
1273725,2021-10-23,West Indies,England,Dubai International Cricket Stadium,England,ICC Men's T20 World Cup,True
1273726,2021-10-24,Bangladesh,Sri Lanka,Sharjah Cricket Stadium,Sri Lanka,ICC Men's T20 World Cup,True
1273727,2021-10-24,India,Pakistan,Dubai International Cricket Stadium,Pakistan,ICC Men's T20 World Cup,True
1273729,2021-10-26,West Indies,South Africa,Dubai International Cricket Stadium,South Africa,ICC Men's T20 World Cup,True
1273730,2021-10-26,New Zealand,Pakistan,Sharjah Cricket Stadium,Pakistan,ICC Men's T20 World Cup,True
1273731,2021-10-27,Bangladesh,England,"Zayed Cricket Stadium, Abu Dhabi",England,ICC Men's T20 World Cup,True
1273732,2021-10-27,Scotland,Namibia,"Zayed Cricket Stadium, Abu Dhabi",Namibia,ICC Men's T20 World Cup,True
1273733,2021-10-28,Sri Lanka,Australia,Dubai International Cricket Stadium,Australia,ICC Men's T20 World Cup,True
1273734,2021-10-29,West Indies,Bangladesh,Sharjah Cricket Stadium,West Indies,ICC Men's T20 World Cup,True
1273736,2021-10-30,Sri Lanka,South Africa,Sharjah Cricket Stadium,South Africa,ICC Men's T20 World Cup,True
1273737,2021-10-30,Australia,England,Dubai International Cricket Stadium,England,ICC Men's T20 World Cup,True
1273739,2021-10-31,India,New Zealand,Dubai International Cricket Stadium,New Zealand,ICC Men's T20 World Cup,True
1273740,2021-11-01,England,Sri Lanka,Sharjah Cricket Stadium,England,ICC Men's T20 World Cup,True
1273741,2021-11-02,Bangladesh,South Africa,"Zayed Cricket Stadium, Abu Dhabi",South Africa,ICC Men's T20 World Cup,True
1273742,2021-11-02,Pakistan,Namibia,"Zayed Cricket Stadium, Abu Dhabi",Pakistan,ICC Men's T20 World Cup,True
1273743,2021-11-03,New Zealand,Scotland,Dubai International Cricket Stadium,New Zealand,ICC Men's T20 World Cup,True
1273745,2021-11-04,Bangladesh,Australia,Dubai International Cricket Stadium,Australia,ICC Men's T20 World Cup,True
1273746,2021-11-04,Sri Lanka,West Indies,"Zayed Cricket Stadium, Abu Dhabi",Sri Lanka,ICC Men's T20 World Cup,True
1273747,2021-11-05,New Zealand,Namibia,Sharjah Cricket Stadium,New Zealand,ICC Men's T20 World Cup,True
1273748,2021-11-05,Scotland,India,Dubai International Cricket Stadium,India,ICC Men's T20 World Cup,True
1273749,2021-11-06,West Indies,Australia,"Zayed Cricket Stadium, Abu Dhabi",Australia,ICC Men's T20 World Cup,True
1273750,2021-11-06,South Africa,England,Sharjah Cricket Stadium,South Africa,ICC Men's T20 World Cup,True
1273752,2021-11-07,Pakistan,Scotland,Sharjah Cricket Stadium,Pakistan,ICC Men's T20 World Cup,True
1273753,2021-11-08,Namibia,India,Dubai International Cricket Stadium,India,ICC Men's T20 World Cup,True
1273754,2021-11-10,England,New Zealand,"Zayed Cricket Stadium, Abu Dhabi",New Zealand,ICC Men's T20 World Cup,True
1273755,2021-11-11,Pakistan,Australia,Dubai International Cricket Stadium,Australia,ICC Men's T20 World Cup,True
1273756,2021-11-14,New Zealand,Australia,Dubai International Cricket Stadium,Australia,ICC Men's T20 World Cup,True
1298135,2022-10-16,Namibia,Sri Lanka,"GMHBA Stadium, South Geelong, Victoria",Namibia,ICC Men's T20 World Cup,True
1298136,2022-10-16,United Arab Emirates,Netherlands,"GMHBA Stadium, South Geelong, Victoria",Netherlands,ICC Men's T20 World Cup,True
